amfi_code,date,nav,scheme_name,fund_house,scheme_type,scheme_category,isin_growth,isin_div_reinvestment,source_file,previous_nav,nav_change,nav_return_pct
125497,2014-01-27,13.6829,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.8688,-0.18590000000000018,-1.3404187817258895
125497,2014-01-28,13.5678,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.6829,-0.11509999999999998,-0.8411959453039923
125497,2014-01-29,13.4977,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.5678,-0.07010000000000005,-0.5166644555491683
125497,2014-01-30,13.4661,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.4977,-0.031599999999999184,-0.2341139601561687
125497,2014-01-31,13.6059,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.4661,0.13979999999999926,1.0381624969367467
125497,2014-02-03,13.4995,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.6059,-0.10640000000000072,-0.7820136852394969
125497,2014-02-04,13.4717,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.4995,-0.02779999999999916,-0.20593355309455283
125497,2014-02-05,13.5431,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.4717,0.07140000000000057,0.5299999257703227
125497,2014-02-06,13.5883,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.5431,0.04519999999999946,0.33374928930598946
125497,2014-02-07,13.5552,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.5883,-0.03310000000000102,-0.2435919136315876
125497,2014-02-10,13.7402,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.5552,0.1850000000000005,1.3647898961284268
125497,2014-02-11,13.6983,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.7402,-0.04190000000000005,-0.3049446150711056
125497,2014-02-12,13.6874,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.6983,-0.010899999999999466,-0.07957191768321227
125497,2014-02-13,13.678,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.6874,-0.009399999999999409,-0.06867630083141728
125497,2014-02-14,13.5948,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.678,-0.0832000000000015,-0.6082760637520214
125497,2014-02-17,13.6423,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.5948,0.04750000000000121,0.3493982993497603
125497,2014-02-18,13.6801,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.6423,0.037799999999998946,0.27707937811072136
125497,2014-02-19,13.801,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.6801,0.12090000000000067,0.8837654695506661
125497,2014-02-20,13.8913,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.801,0.09029999999999916,0.6543004130135436
125497,2014-02-21,14.037,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,13.8913,0.1457000000000015,1.0488579182653999
125497,2014-02-24,14.1905,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.037,0.1534999999999993,1.0935385053786373
125497,2014-02-25,14.2704,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.1905,0.0799000000000003,0.5630527465557965
125497,2014-02-26,14.1733,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.2704,-0.09710000000000107,-0.6804294203386104
125497,2014-02-28,14.2102,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.1733,0.03690000000000104,0.26034868379277265
125497,2014-03-03,14.2753,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.2102,0.06509999999999927,0.4581216309411498
125497,2014-03-04,14.4166,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.2753,0.1413000000000011,0.9898215799317779
125497,2014-03-05,14.5448,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.4166,0.12819999999999965,0.8892526670643539
125497,2014-03-06,14.6678,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.5448,0.12299999999999933,0.8456630548374631
125497,2014-03-07,14.5275,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.6678,-0.14029999999999987,-0.9565169964139126
125497,2014-03-10,14.5576,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.5275,0.030100000000000904,0.20719325417312617
125497,2014-03-11,14.6449,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.5576,0.08729999999999905,0.5996867615540957
125497,2014-03-12,14.7175,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.6449,0.07259999999999955,0.49573571687071644
125497,2014-03-13,14.7121,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.7175,-0.005399999999999849,-0.03669101409886088
125497,2014-03-14,14.6527,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.7121,-0.05940000000000012,-0.40374929479816013
125497,2014-03-18,14.7961,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.6527,0.14339999999999975,0.9786592232148326
125497,2014-03-19,14.7118,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.7961,-0.08429999999999893,-0.5697447300302034
125497,2014-03-20,14.8045,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.7118,0.09270000000000067,0.6301064451664695
125497,2014-03-21,14.9389,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.8045,0.1343999999999994,0.9078320780843622
125497,2014-03-24,14.9833,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.9389,0.04439999999999955,0.29721063799877867
125497,2014-03-25,15.017,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,14.9833,0.03369999999999962,0.22491707434276575
125497,2014-03-26,15.0172,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.017,0.00020000000000131024,0.001331823932884799
125497,2014-03-27,15.016,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.0172,-0.001200000000000756,-0.007990837173379565
125497,2014-03-28,15.1698,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.016,0.15380000000000038,1.0242408098028795
125497,2014-03-31,15.2761,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.1698,0.10629999999999917,0.7007343537818506
125497,2014-04-01,15.3236,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.2761,0.04750000000000121,0.31094323813015895
125497,2014-04-02,15.5261,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.3236,0.2024999999999988,1.3214910334386096
125497,2014-04-03,15.5016,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.5261,-0.024499999999999744,-0.15779880330540022
125497,2014-04-04,15.6554,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.5016,0.15380000000000038,0.9921556484491948
125497,2014-04-07,15.7238,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.6554,0.06840000000000046,0.43690994800516414
125497,2014-04-09,15.7721,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.7238,0.04829999999999934,0.30717765425660043
125497,2014-04-10,15.7832,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.7721,0.011100000000000776,0.07037743864165695
125497,2014-04-11,15.8805,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.7832,0.09729999999999883,0.6164782807035254
125497,2014-04-15,15.959,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.8805,0.07850000000000001,0.49431692956770895
125497,2014-04-16,15.8341,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.959,-0.12490000000000023,-0.7826304906322465
125497,2014-04-17,15.9681,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.8341,0.13400000000000034,0.8462748119564758
125497,2014-04-21,16.061,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,15.9681,0.0929000000000002,0.5817849337115888
125497,2014-04-22,16.1917,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.061,0.13070000000000093,0.8137724923728342
125497,2014-04-23,16.2362,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.1917,0.04449999999999932,0.2748321670979534
125497,2014-04-25,16.2714,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.2362,0.035199999999999676,0.2167994974193449
125497,2014-04-28,16.3857,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.2714,0.11430000000000007,0.7024595302186663
125497,2014-04-29,16.4239,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.3857,0.03819999999999979,0.23313010734969997
125497,2014-04-30,16.194,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.4239,-0.22990000000000066,-1.3997893314011938
125497,2014-05-02,16.1784,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.194,-0.01559999999999917,-0.0963319748054784
125497,2014-05-05,16.1466,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.1784,-0.031800000000000495,-0.19655837412847063
125497,2014-05-06,16.2026,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,INF200K01T51,,nav_125497_20260625.csv,16.1466,0.05600000000000094,0.3468222412148746
